line_item_id,rfp_id,service_type,locale,unit,volume_low,volume_base,volume_high,cost_rate_id
486cf797-822f-4dc1-93ac-d55be322c36d,4dae6428-0a30-4397-9b33-23b80eeed4f8,dubbing,en-IN,per_minute,2303,4377,7061,5208e70e-6fb9-4849-948e-d43e6c674600
d389c886-e856-466f-84d3-c6bcea9c3d07,4dae6428-0a30-4397-9b33-23b80eeed4f8,dubbing,vi-VN,per_minute,736,1177,1906,35db5964-6993-4464-bb7b-bbb13a74640f
c5b210c3-92a1-4946-bb2e-a13504845999,1e5ecda3-0bf7-4c64-ae64-4a6e0829ae5e,dubbing,el-GR,per_minute,6617,9241,16078,dc877d1a-49e4-4cfd-8dc2-7e0e75e1f5a2
e0753278-f885-474d-9051-4a013cc04d1d,1e5ecda3-0bf7-4c64-ae64-4a6e0829ae5e,dubbing,pt-BR,per_minute,5157,9596,16158,2000bbf2-4dd8-462d-ba9d-e3d469c95d84
bbb339c3-0362-4b2f-8ade-abcd0d3853f0,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,interpretation,en-GB,per_hour,1837,2817,3683,b341d655-fb4c-48ab-a172-18af194d701c
083d5041-6386-44c6-89c1-2bb6cae244c8,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,interpretation,es-AR,per_hour,1500,2152,3037,babb3ba9-1b2a-426c-ab71-5d288530f175
a1017d82-cdbb-4a0f-ab65-07973b1f7ad8,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,interpretation,de-AT,per_hour,1586,2198,3783,e9e8c916-7286-41eb-a905-7a15a77fec55
0365b034-b98c-45a3-b545-cb4a46761599,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,interpretation,ja-JP,per_hour,938,1599,2175,5189dd2c-4e2f-4f23-ba30-776c57ad5227
bbcd56f8-ed77-41ee-bc6d-1a5c90497ec8,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,interpretation,th-TH,per_hour,1257,1985,3377,7f2bbdc0-e5d6-45cf-a96f-00b1a6600f02
80ea990c-f8f6-42dd-9d1c-311abc5a1c2c,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,interpretation,ms-MY,per_hour,1449,2438,4250,b18bee7b-d8c3-4bd5-885f-52fd9f5dc656
eefe117f-8304-4368-8492-4b6b86fea563,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,interpretation,ta-IN,per_hour,365,615,926,51b0c3b9-384a-4511-9797-1a40bf632efb
60a312e9-eed3-45f6-90de-4a641fa2bf86,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,interpretation,it-IT,per_hour,1668,2587,3861,df558056-bf52-4509-b349-c145a61eb127
4360068c-98c7-4e07-afdc-173dd4313f3f,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,voiceover,en-GB,per_minute,6750,9495,16484,0e85c67c-df13-4dd2-bb95-27983ba9404f
626a452c-8fd5-48f3-8719-278a26f0d38c,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,voiceover,es-AR,per_minute,5441,7586,12418,
b5c443d5-f998-4032-9267-efafaec1aa46,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,voiceover,de-AT,per_minute,5848,8320,12581,32c8278a-8845-45d8-b299-883940d28df4
1f392863-8d00-4271-8e13-31270626ff51,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,voiceover,ja-JP,per_minute,3687,6263,11023,c55e0de7-9494-4dcf-a8c1-037bc1a01745
ccf97b3d-a96b-43a3-858b-56fa4b6e245e,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,voiceover,th-TH,per_minute,3618,4946,8243,46b73b2b-6126-4da0-a07f-0ba7ab9238cc
be6511d3-d562-4b06-a3f9-ad235d1a0096,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,voiceover,ms-MY,per_minute,4381,6171,9410,d3a37d3e-b120-4180-8de6-cb889f3fc883
adb9c294-c65a-40b3-9f73-d8db9f427d9d,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,voiceover,ta-IN,per_minute,3463,5328,9349,9f56e9bf-eff8-4a6a-b317-1028b49813f0
96e9d54c-534f-45a2-9c0e-2204c3e502cf,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,voiceover,it-IT,per_minute,4943,8125,11431,aa8b4490-ca9d-47e4-98e9-dd64bb85960a
9df02566-12d2-4deb-9979-930abad63baa,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,content_writing,es-AR,per_word,573547,1138175,1993200,
23126403-e5f7-4a86-842e-b3fab0004e43,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,content_writing,de-AT,per_word,377361,742110,1267139,88b67367-aa69-4e47-bbe7-6de5953296e5
609dfd91-6538-411c-94b6-e2d09fe47f55,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,content_writing,th-TH,per_word,317317,477950,680645,19bc10ce-5fc0-4da6-bc83-5ef2d2a13355
1c41e858-d5f7-4de7-a795-e9043bc9f705,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,content_writing,ms-MY,per_word,598457,1071063,1874832,bfbb8f15-f5c2-40b4-970b-179a9725c601
807de8eb-d18f-4aec-ae69-4b35a42a5250,d7fe4d81-322d-4bb6-a645-9aeb4237c87c,content_writing,it-IT,per_word,407281,660200,951522,b60f96e7-7996-4be0-abb5-e42c47c14960
863c9f7d-5d98-4718-b8ff-d36ae9857089,f8e67590-ab64-4ae8-9065-961093ebd98e,proofreading,ar-AE,per_word,961441,1501984,2078335,4d3d62b3-0a8f-4eda-938c-c39a3f78df16
941f9cec-07f7-4cca-8b04-3b7499c20476,f8e67590-ab64-4ae8-9065-961093ebd98e,proofreading,ar-SA,per_word,873567,1393295,2429393,c6dcbb7d-090c-46be-b654-d5793de6db18
81d3b7e0-d996-4409-961f-652d999a6822,f8e67590-ab64-4ae8-9065-961093ebd98e,proofreading,zh-TW,per_word,313045,419747,708476,2f65aa56-084e-4571-80fc-d227d216e092
a5148881-197e-4436-a6fe-73cfb2ecf67f,f8e67590-ab64-4ae8-9065-961093ebd98e,proofreading,ja-JP,per_word,260815,403049,688573,3d5359f0-c48f-4a89-a331-15ff995757e2
08e62124-1724-438a-8219-d4ab47938f11,f8e67590-ab64-4ae8-9065-961093ebd98e,proofreading,el-GR,per_word,537914,774753,1344443,9e4427aa-67f2-4795-9a55-3d7bc33428b1
f524f47d-4def-48d7-b114-627ef8f6dff1,f8e67590-ab64-4ae8-9065-961093ebd98e,subtitling,ar-AE,per_minute,4964,8280,13896,3e3e5ef8-bda4-4815-afcb-2a86b8d58bf7
2a43ceae-f429-4e8f-bd92-41cacea531d2,f8e67590-ab64-4ae8-9065-961093ebd98e,subtitling,ar-SA,per_minute,623,993,1557,9de51a46-99f9-4ea4-856d-d912edce857a
46ff8d62-e3d8-4999-8d12-550ca5dd1a79,f8e67590-ab64-4ae8-9065-961093ebd98e,subtitling,zh-TW,per_minute,5805,8251,10857,57e6cde9-dcbd-4c08-b1cc-6c12fcfb7184
d6660b5c-744c-4e32-8540-bbf707f93476,f8e67590-ab64-4ae8-9065-961093ebd98e,subtitling,el-GR,per_minute,6559,9627,16522,ac42b700-8716-43c2-afa2-962c113eceef
a33a97ec-9dac-4e8e-9f15-f011916f4475,9e07ec5f-045c-44b8-aa02-07efe6861542,interpretation,ms-MY,per_hour,2182,3150,4556,b18bee7b-d8c3-4bd5-885f-52fd9f5dc656
2c8fe435-5728-4238-98ed-e150d4afe729,9e07ec5f-045c-44b8-aa02-07efe6861542,interpretation,el-GR,per_hour,1462,2224,3812,23002dce-a6d3-4e31-ba38-ac2db686eafa
71869a41-b382-495d-988d-cf58648fa167,baa87d76-4e12-4d89-adb0-bcd3244bdc38,transcreation,es-AR,per_word,614814,855529,1282495,150f8ca0-d889-4873-9c52-168c1bc7e2b1
f0b17296-0004-4eb9-a6a4-95b96b46b6f3,d441d092-ffcd-4711-b731-08a2a0d17d85,subtitling,en-US,per_minute,5931,9187,13769,4cd56995-df9a-4fd6-98e2-43f256038138
f7f40dff-9ede-4fd2-ab29-e5a73cbab4fe,d3f4ec59-62cf-4db7-a677-87a4362f6c07,subtitling,es-ES,per_minute,5035,9707,16471,e4520807-f67c-4041-9149-321c9c2579c9
1074090e-c622-4c49-b35c-ade3a81ffb5c,d3f4ec59-62cf-4db7-a677-87a4362f6c07,subtitling,ar-AE,per_minute,3454,5032,6760,3e3e5ef8-bda4-4815-afcb-2a86b8d58bf7
ba1993bf-dae4-4d6e-ab78-07aa06cf86fb,6836e05c-c9d4-4796-882e-3d2e7d6a4e8d,translation,id-ID,per_word,335335,559448,856243,392a411c-3381-4d4d-8ebb-b085317de6db
458865ee-b472-4d21-ade8-ef168c2ce12d,6836e05c-c9d4-4796-882e-3d2e7d6a4e8d,translation,fr-FR,per_word,1057357,1767540,2682384,6b951982-3d6a-44df-8e6a-7988d4bbd884
8a3108fe-251f-4b95-97d1-2084777cefd7,6836e05c-c9d4-4796-882e-3d2e7d6a4e8d,translation,pt-BR,per_word,690060,970490,1565070,76c277ae-40b0-4056-ae3b-eecbd461a43f
2a8a309c-8c24-4449-acc8-d0a4b01731ad,6836e05c-c9d4-4796-882e-3d2e7d6a4e8d,translation,he-IL,per_word,928877,1498260,2327752,5121678e-d365-4f4f-a06f-2333744bf790
cf262c36-ceb9-4bc0-97a5-9a5a61088859,6836e05c-c9d4-4796-882e-3d2e7d6a4e8d,proofreading,id-ID,per_word,199530,282795,397039,2a9736d0-43b4-44f5-85cb-acd7e9489943
2e43ca03-07d2-444b-aeb0-f4732f8b41a7,6836e05c-c9d4-4796-882e-3d2e7d6a4e8d,proofreading,fr-FR,per_word,121380,210279,309338,9b368473-7074-4057-858c-a2fcaa33e0ff
c9f2d473-0fe9-405e-bbe8-d96e24d292de,6836e05c-c9d4-4796-882e-3d2e7d6a4e8d,proofreading,pt-BR,per_word,478862,649696,934088,5b6e6bb5-0694-4def-bcde-144278740f20
560edbf3-82cf-4c48-8043-289bc99d6afa,6836e05c-c9d4-4796-882e-3d2e7d6a4e8d,proofreading,he-IL,per_word,559285,983487,1565701,fe1d2d0e-d264-4294-93c6-83e6f4b9cedf
09f27e10-5b46-4b84-978a-8035f2dc89c9,be2b9578-0f5d-4b31-95a6-b1bcadfd227a,transcreation,tr-TR,per_word,130596,254927,369545,f85baaba-a465-46da-9423-ac1d4bfe0c08
4a6d7096-296b-4988-a04f-9e98b30ba237,35f6041e-7d4c-41fd-8a28-da4c70ce8125,dtp,de-DE,per_page,256,480,756,f798e1d1-fccb-4c6b-a80f-c2a696412596
d90dabf6-abc9-4be5-827a-64e803ebc641,35f6041e-7d4c-41fd-8a28-da4c70ce8125,dtp,da-DK,per_page,478,769,1301,7f4a248a-56eb-4754-8407-3129e774ff1e
6ab381cb-5d3c-4861-9e15-9d6ae889f292,35f6041e-7d4c-41fd-8a28-da4c70ce8125,dtp,fi-FI,per_page,191,257,444,96c4d4ff-fb6b-419f-a8f7-12a264e06292
22e113e7-2b84-46e5-8079-1fffc4e58337,35f6041e-7d4c-41fd-8a28-da4c70ce8125,dtp,no-NO,per_page,253,375,670,372a85ce-f12c-4bd6-850d-d2ad0e20db2e
70d392c1-9d12-498b-b42a-cfd8a257e2d8,35f6041e-7d4c-41fd-8a28-da4c70ce8125,dtp,cs-CZ,per_page,198,316,528,
c9730713-7da3-41c1-814d-d93ef0ca3450,35f6041e-7d4c-41fd-8a28-da4c70ce8125,qa_testing,de-DE,per_hour,464,927,1217,f7146e33-2916-42cd-8e73-441d6e0663f8
4ab28e99-ce47-4958-aa16-6bfb65e45cc1,35f6041e-7d4c-41fd-8a28-da4c70ce8125,qa_testing,da-DK,per_hour,551,769,1291,8014c611-d69a-44e0-b586-516675cc18a5
0676b7a1-081e-4ae9-bac0-27a0367a7998,35f6041e-7d4c-41fd-8a28-da4c70ce8125,qa_testing,no-NO,per_hour,674,927,1665,4981d9a0-c506-438c-bfc5-72493f355841
e608ca63-bffb-415a-b7ef-38b688fdb5ce,35f6041e-7d4c-41fd-8a28-da4c70ce8125,qa_testing,cs-CZ,per_hour,1415,2610,3868,cb8caf87-2a0c-4c4a-bbc7-6c4b16ef1495
7b4901fe-8a99-45ea-9aee-15bbf92664ad,53c7c2ea-dda9-4751-a737-044e4b7ea5da,subtitling,ar-AE,per_minute,3562,5860,9703,3e3e5ef8-bda4-4815-afcb-2a86b8d58bf7
916232a1-7ab3-44d9-987f-691ba8d87ea3,53c7c2ea-dda9-4751-a737-044e4b7ea5da,subtitling,ms-MY,per_minute,6426,8993,14926,92c49971-48ef-464f-a11d-b0739311447f
f8f3fbca-dd67-469e-9538-8d7b6a4edd35,53c7c2ea-dda9-4751-a737-044e4b7ea5da,subtitling,en-GB,per_minute,3866,5187,8553,71e7c292-a239-4959-8aa2-2b86d17e8188
af1ec477-5ea9-4d83-bbfa-70a40d1896c9,53c7c2ea-dda9-4751-a737-044e4b7ea5da,subtitling,no-NO,per_minute,311,450,746,9d3e1435-9bf6-4dda-b132-fb9b4e360b60
6b4c89c9-b922-4a19-978b-1c6ecdd2d27f,82ad7fd0-41cf-468f-84cd-7725996bca11,subtitling,pl-PL,per_minute,4051,8088,12630,5a67bbd0-0e3b-406d-99c6-6976a2ee873b
fd4b04e2-4fc3-4a52-9816-47d65370105f,82ad7fd0-41cf-468f-84cd-7725996bca11,subtitling,pt-PT,per_minute,3143,4756,7838,7fdf4bf7-6c06-4bc6-adf8-5948539094b8
935f0216-0176-4b45-b4fa-917ad949ea09,82ad7fd0-41cf-468f-84cd-7725996bca11,subtitling,he-IL,per_minute,5241,7285,9985,181e2019-a4f3-414a-9bf0-611312848310
40566ffa-cf36-4470-8c30-0eb89dd8fedb,d96cc836-6674-495a-918e-d2f7e55c8e12,voiceover,it-IT,per_minute,4405,7718,10381,aa8b4490-ca9d-47e4-98e9-dd64bb85960a
f0cc1370-80bb-40fc-be4b-430d2e56a3e2,7206251b-aeb3-4d1b-8687-f214faf89050,proofreading,ko-KR,per_word,543329,744525,1248379,2e4da80b-54c0-4e41-842b-9b0c89eab0f2
a97590cc-229b-40ef-aa86-d6c5b459eae3,7206251b-aeb3-4d1b-8687-f214faf89050,proofreading,en-AU,per_word,972762,1442536,2199554,c6a05ef0-e2d6-40d7-a235-b91c25fd01c8
402f82b1-e254-44a1-8afe-fe33b55297e5,57591a90-739a-4a3d-bb25-eb24d9aa4915,interpretation,ms-MY,per_hour,1840,2569,4043,b18bee7b-d8c3-4bd5-885f-52fd9f5dc656
53298a11-7c85-4c0b-b9cd-3d821a4c5cfd,57591a90-739a-4a3d-bb25-eb24d9aa4915,interpretation,en-CA,per_hour,1087,2009,3132,3351db52-235f-4614-8ce1-fa2048b61ce5
c49fdc70-d59b-4571-af83-7f30d7a190b7,d44abcdf-1964-4f0b-b386-668e12d298c5,localization_engineering,ko-KR,per_hour,1721,2436,3600,6b7461b1-f448-4f24-8b13-3f0d5897951d
3c9adc00-a357-44fb-aacd-a547017d62fb,d44abcdf-1964-4f0b-b386-668e12d298c5,localization_engineering,ta-IN,per_hour,1387,2624,4259,5b8f9954-984b-482f-80c7-a6852cd085b7
13aa96d9-9831-491c-b463-309a04e869b3,d44abcdf-1964-4f0b-b386-668e12d298c5,localization_engineering,es-MX,per_hour,1415,2490,3416,7bb9c290-d5a7-41d6-bc4b-d694b43eb366
7e4acf4f-c254-4d80-9687-2d7baa355bbb,d44abcdf-1964-4f0b-b386-668e12d298c5,localization_engineering,en-GB,per_hour,1560,2661,3804,1c707ae9-d070-43db-a148-e0786f583615
e8e48d59-904c-475b-9692-d3abed1d214e,29dac85f-0aae-43a8-ac5e-73669e45b883,dtp,de-AT,per_page,636,913,1292,30fe4d57-215e-4e0b-b22f-8dc6a9639762
ad51b9a3-6e0b-486b-8b11-a8647fea4688,29dac85f-0aae-43a8-ac5e-73669e45b883,dtp,da-DK,per_page,217,379,597,7f4a248a-56eb-4754-8407-3129e774ff1e
eaf9d927-37ed-4ba8-987d-728e50702bf6,29dac85f-0aae-43a8-ac5e-73669e45b883,dtp,es-ES,per_page,610,988,1300,7577ad74-2a79-47a9-9a0c-d32562fa5018
75499217-237d-462e-9278-bb5705e08957,f5a40119-6056-4b99-9bdf-5b402a0932e1,proofreading,ta-IN,per_word,1022493,1430004,2156908,50af7f78-3410-466f-b8a5-951170d4ea2e
c68f5ec9-60e8-42d3-a862-ee1b7ad91ed6,f5a40119-6056-4b99-9bdf-5b402a0932e1,proofreading,no-NO,per_word,650682,878604,1151645,5f19af7e-aa57-4f53-ba56-f53e61831a9c
ffd887ab-91ab-4d34-994f-f13a492dccd2,f1db00a7-60ae-43c5-a609-e8d10809af34,transcreation,it-IT,per_word,647574,1136452,1869224,0f596d4a-7f18-49eb-91ca-8b766f361986
ba9d1660-0adf-46f9-bcfa-009c3bd7e502,f1db00a7-60ae-43c5-a609-e8d10809af34,transcreation,th-TH,per_word,441119,639287,1054391,75349e75-87cf-4dd4-9f49-5ccc7d491bee
8e6e3dd3-8394-4a13-8864-1a73cd49b8fb,74e319be-5c8f-442c-af71-c67e9f0c2af2,translation,en-GB,per_word,169131,260183,349095,581a36dc-1f0f-4159-997d-47cde903a4de
53a6b5dd-97c1-432e-867a-300eaec34cc2,74e319be-5c8f-442c-af71-c67e9f0c2af2,translation,th-TH,per_word,964252,1426006,2510535,2c960e85-9846-46af-a157-e0c03bce5821
235c687a-77bb-44a1-91e1-1e49dad9e31c,224f377a-b1aa-4f23-a7a9-c8583974b1e9,qa_testing,en-IN,per_hour,1549,2790,4277,430d07fb-bd12-4575-9b93-fa7e9f771830
c65f8ce5-59c0-473a-b430-614c93225ac9,d2dfd21a-511b-42e6-b61b-c8dfb373c7e4,qa_testing,pt-BR,per_hour,835,1311,1886,f860c699-43cd-43d7-8a1e-0a2e3c618437
78d5ba15-f355-4947-86b4-be812130bbef,d2dfd21a-511b-42e6-b61b-c8dfb373c7e4,qa_testing,nl-NL,per_hour,233,421,642,d5a86e5d-6367-4176-976d-aa934099b5db
fdafdd1c-533a-477f-b74a-8e75d4c1910a,e886b3fe-4a1c-47dd-b40b-1cc376b6f7c1,qa_testing,vi-VN,per_hour,1399,2110,3091,54ee2a82-980e-4d89-9f11-26cb7bbe2629
3909d68d-6e9d-4421-bfc4-d8152cfeff83,1ecb5126-d335-463c-a3d1-c2bc3ad04d2f,translation,pt-BR,per_word,598027,915386,1232744,76c277ae-40b0-4056-ae3b-eecbd461a43f
996a4cd8-1571-4147-8248-ae503d78c0c7,1ecb5126-d335-463c-a3d1-c2bc3ad04d2f,translation,hi-IN,per_word,809523,1198619,1670998,3259db9d-3158-45a9-afaf-592e4e0a082b
b2c44651-bc90-44fd-8c01-bb3a9eb8e723,a76711dc-28c3-48b8-82ee-379e0e5d7a96,translation,en-AU,per_word,534580,1013299,1608725,1889e08a-163b-4621-8d14-225a1d0a412b
ee13f1d0-8ad6-42b7-ad4b-ea76ae3a7af7,613d336b-7044-42c8-a593-e5ad6ed4153b,content_writing,de-AT,per_word,1094910,1612052,2302078,88b67367-aa69-4e47-bbe7-6de5953296e5
df858f7d-215e-4cb1-9af2-172efe3c767a,613d336b-7044-42c8-a593-e5ad6ed4153b,content_writing,en-IN,per_word,933291,1259261,1798075,b8ae4015-4d31-4fe7-86e1-881ef746f728
ffa3d2c4-1d3e-4b15-b574-138267596e3c,4c32ef63-0af2-425a-943d-ee5812c7d4a3,interpretation,zh-CN,per_hour,1342,1961,2675,99da0845-9e5f-4cfe-9adb-c4a444b17cb3
5e786786-6b43-427b-b755-ae4cd418eb0a,4c32ef63-0af2-425a-943d-ee5812c7d4a3,interpretation,ms-MY,per_hour,1630,3002,4406,b18bee7b-d8c3-4bd5-885f-52fd9f5dc656
4da70552-54a4-47b1-8b45-d2ce1d4ac50d,31622e59-11d6-4cdc-96c3-b820a4249665,voiceover,ta-IN,per_minute,5302,7360,10729,9f56e9bf-eff8-4a6a-b317-1028b49813f0
0e91a414-e67a-45e3-ac73-95936965fec7,31622e59-11d6-4cdc-96c3-b820a4249665,voiceover,el-GR,per_minute,875,1604,2291,fe36033f-0496-421e-b3ea-caf421747a24
8f7310fe-84c7-4555-8a9d-0b5da97645b6,c2c1a16a-87e9-42fe-b0e4-1cd2807513ea,transcription,cs-CZ,per_minute,2630,4123,7060,7b711c0c-d70d-4966-b3f0-a39d96755e39
af656796-3aea-4151-b9b9-e69d8d398f7f,ebb49f57-445e-4ab4-8306-b80ea0e602d1,localization_engineering,pt-PT,per_hour,339,596,1000,3b001878-04af-4a4d-a6d5-b6b4285407b3
cf94df69-e164-4cd5-97e5-72a50eca4d57,ebb49f57-445e-4ab4-8306-b80ea0e602d1,localization_engineering,es-AR,per_hour,1216,1996,2828,28456de3-e369-49e6-87f7-be72803f1edc
2142b0df-86cc-4519-ba13-af3dfbb03451,bc427cfb-d282-4f92-93e2-6cf4ae7a78db,interpretation,el-GR,per_hour,898,1435,2466,23002dce-a6d3-4e31-ba38-ac2db686eafa
9f877eea-782e-499c-a3df-e583954e3ea9,bc427cfb-d282-4f92-93e2-6cf4ae7a78db,interpretation,ta-IN,per_hour,475,895,1597,51b0c3b9-384a-4511-9797-1a40bf632efb
ef127e2f-e9e4-429e-ac08-bc0a1338d232,bc427cfb-d282-4f92-93e2-6cf4ae7a78db,interpretation,pt-BR,per_hour,253,463,753,86179d7b-5fc7-4245-b3ed-df32a1145fb9
1974c9e0-7dea-410f-877e-69505fd3564f,bc427cfb-d282-4f92-93e2-6cf4ae7a78db,interpretation,zh-TW,per_hour,825,1124,1924,f8ad61bb-c73e-48c0-b554-96f1aa6b4447
9df727ed-b624-457e-bece-b4e9fe478443,bc427cfb-d282-4f92-93e2-6cf4ae7a78db,qa_testing,el-GR,per_hour,42,82,147,b3b5b818-d2d2-4926-8a0f-1b028cf42756
010acae1-33e5-486a-ba66-080104bb6569,bc427cfb-d282-4f92-93e2-6cf4ae7a78db,qa_testing,ta-IN,per_hour,1232,2316,3245,e34f71a8-3e9b-408c-ae00-aca27802fb07
1859097e-b3bb-40d0-8a80-475d6c506740,bc427cfb-d282-4f92-93e2-6cf4ae7a78db,qa_testing,pt-BR,per_hour,398,603,1057,f860c699-43cd-43d7-8a1e-0a2e3c618437
7cdd5ed3-dc10-4508-b97d-1cefbd82bf45,bc427cfb-d282-4f92-93e2-6cf4ae7a78db,qa_testing,zh-TW,per_hour,146,271,469,2546104a-a94e-4808-b7b4-650e5e775567
90238fe4-3025-4686-a2a3-61eb2ecd1b58,17a1b701-16c4-4281-9f4f-7532aaad8567,localization_engineering,vi-VN,per_hour,1211,2145,3789,114be365-0419-418f-8db7-36a952f7881c
0a66e7e2-c989-430a-b327-07d65a8cb0db,17a1b701-16c4-4281-9f4f-7532aaad8567,localization_engineering,fi-FI,per_hour,575,1029,1485,bd9d02d1-cd4e-4ae7-a925-76f10466a624
104fa046-99f3-437b-bf66-bc38b0bcecc0,17a1b701-16c4-4281-9f4f-7532aaad8567,localization_engineering,ar-AE,per_hour,357,677,930,fd1515a7-fe6b-4a75-921d-54ff7d8b66cb
52fe9cd4-0814-45bd-bee4-17c6207c64a1,17a1b701-16c4-4281-9f4f-7532aaad8567,localization_engineering,es-AR,per_hour,2111,2942,4687,28456de3-e369-49e6-87f7-be72803f1edc
d23e0e18-9544-4a7c-a1cd-2abf006e643e,2ce8925d-c5bf-4eb2-81c7-8855b2c10846,proofreading,it-IT,per_word,485485,780098,1392043,1f8a3581-7253-42c7-a235-dca402072092
0aaecaf6-6f2d-4538-81f1-bc2bf1d220fb,de6db063-3b6d-41f3-8ca4-1a7c3bd06943,transcription,fi-FI,per_minute,4181,6823,9222,5e23ce58-dcfe-412b-87ad-2cfd321751c0
66bbb13f-a6c8-4372-aa74-32f335145738,de6db063-3b6d-41f3-8ca4-1a7c3bd06943,transcription,he-IL,per_minute,1186,2323,3374,2dcf7e50-c52f-4be1-9d22-d018881b8a1c
c18e7ec1-a6b4-4e7c-8d5a-53633194d988,de6db063-3b6d-41f3-8ca4-1a7c3bd06943,transcription,ar-AE,per_minute,4101,6099,9391,9ee0682f-cc2d-4959-beaa-9020712729b1
566ef302-5203-4824-9e6e-15cde42e9099,de6db063-3b6d-41f3-8ca4-1a7c3bd06943,dtp,fi-FI,per_page,307,579,1036,96c4d4ff-fb6b-419f-a8f7-12a264e06292
6a4d4df2-d4e4-47b5-8d47-23d24bce9028,de6db063-3b6d-41f3-8ca4-1a7c3bd06943,dtp,es-MX,per_page,550,940,1383,f4e1a54f-f762-440d-9ce3-abeed24c7f21
e007ef9f-df85-4fee-940d-fa3f17136cb7,de6db063-3b6d-41f3-8ca4-1a7c3bd06943,dtp,he-IL,per_page,211,383,499,8ae75ad5-b814-4717-a547-e48694567c9f
531fb949-b1b4-4401-86c5-19b1da95517e,de6db063-3b6d-41f3-8ca4-1a7c3bd06943,dtp,ar-AE,per_page,162,297,531,aacbc3cf-ac9a-4d0c-adb8-5677fa09bae4
de691f21-1905-4443-b598-43bc1166ff6c,0c1981a5-dca8-4f9b-b242-9556c03a466b,interpretation,ar-SA,per_hour,1891,2581,4101,18f67b3e-53a5-490f-957d-5c34242749c3
7ab0f94c-e859-4178-95fd-7b7cf1f6c8fb,87100f44-d295-47bb-aa5a-aa21cd19d7ab,transcreation,en-GB,per_word,762198,1302676,1945588,d5aaa508-0373-4824-bff8-585ebf9b396a
fcfe3677-d157-42a8-8fad-3af4a62efd85,87100f44-d295-47bb-aa5a-aa21cd19d7ab,transcreation,zh-TW,per_word,602511,950768,1426391,fb2ffd48-c53a-41da-9c75-c11996bbb5fd
964dc4f1-5375-4a85-8b90-6a443e9cb6ea,79673eaa-f5b8-415d-b77e-f74b1507d3d0,voiceover,en-GB,per_minute,6969,9896,16382,0e85c67c-df13-4dd2-bb95-27983ba9404f
5a828733-9061-48aa-bf12-7a7059344103,79673eaa-f5b8-415d-b77e-f74b1507d3d0,voiceover,ko-KR,per_minute,3655,5937,10076,364754c2-2828-465e-a8e7-c15a4c8dcc94
2f002e36-267c-4d19-941a-58cfdecc998c,79673eaa-f5b8-415d-b77e-f74b1507d3d0,voiceover,ja-JP,per_minute,3029,5242,8313,c55e0de7-9494-4dcf-a8c1-037bc1a01745
acc8bc52-7f2f-410a-943e-07b43028c7fa,29c27f50-01ba-45ac-997c-f67612da8cf8,interpretation,ms-MY,per_hour,403,729,1207,b18bee7b-d8c3-4bd5-885f-52fd9f5dc656
a6cceffb-a7fc-47bd-b980-53aa81bfcece,29c27f50-01ba-45ac-997c-f67612da8cf8,interpretation,sv-SE,per_hour,1612,2841,4507,ef0f28cf-83f2-401b-b0bd-652a949a4e6e
3d8ee0d7-3958-4c8f-ba53-68cd9ab8107e,29c27f50-01ba-45ac-997c-f67612da8cf8,interpretation,es-MX,per_hour,709,1246,2111,436336d4-53ca-44d3-9dda-d94209fa76d1
41d80e49-25e1-4f7e-ad02-92d43f4698da,29c27f50-01ba-45ac-997c-f67612da8cf8,interpretation,de-DE,per_hour,1953,2794,4380,f949b78c-2d45-41cc-8f8b-6947e4814647
2758911f-0b92-4e76-9b5f-a41d241cd74e,29c27f50-01ba-45ac-997c-f67612da8cf8,localization_engineering,ms-MY,per_hour,1301,2211,3609,1f34d386-90fd-4e46-b339-925e22070a7b
d9a6c77b-e964-4773-a4b4-279789854235,29c27f50-01ba-45ac-997c-f67612da8cf8,localization_engineering,sv-SE,per_hour,1811,2596,4329,15f85043-8822-4550-9a40-a85b2b91bd78
9dcb8ffc-8833-459f-bf90-1283f889154c,29c27f50-01ba-45ac-997c-f67612da8cf8,localization_engineering,es-MX,per_hour,960,1293,1732,7bb9c290-d5a7-41d6-bc4b-d694b43eb366
