rfp_id,file_name,format,status,uploaded_by,uploaded_at,extraction_id,client_name,industry
df0d9e80-6a0b-4b9e-86e3-d852d9cf773c,RFP_Sterling_Health_Corp_202506.pdf,PDF,EXTRACTED,00000000-0000-0000-0000-00000000000a,2025-06-24T00:33:00,6d49ee0e-5639-4760-9a80-b9cc2445c3f1,Sterling Health Corp,Automotive
373c1fe9-7cb7-4c3e-a455-eda950787adc,RFP_Parallel_Technologies_LLC_202510.pdf,PDF,EXTRACTED,00000000-0000-0000-0000-00000000000e,2025-10-13T01:15:00,70119630-bf29-4f3b-a3ff-a78d2ebc145a,Parallel Technologies LLC,Technology
9f108134-6596-4dfc-82a4-63e12ad7a32b,RFP_Sterling_Pharma_PLC_202509.pdf,PDF,PRICED,00000000-0000-0000-0000-000000000014,2025-09-05T17:43:00,7fab9628-c237-4874-9e8f-a1d56e46e777,Sterling Pharma PLC,Education
0149f8b2-1cbf-426a-b623-4505d22101cf,RFP_Beacon_Media_PLC_202512.pdf,PDF,APPROVED,00000000-0000-0000-0000-00000000000d,2025-12-01T01:53:00,c017856e-0b2a-4184-91f4-69d31fa9918f,Beacon Media PLC,Government
4c3f9d5d-e6c5-4149-850a-1252e8eb521c,RFP_Global_Networks_LLC_202509.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000012,2025-09-21T02:42:00,6a908dc6-72c9-4235-ad48-17c8947106e3,Global Networks LLC,Legal
26544407-87e5-44ca-ac14-a09af8c64f37,RFP_Pinnacle_Analytics_PLC_202509.docx,DOCX,EXTRACTED,00000000-0000-0000-0000-000000000018,2025-09-16T02:42:00,1b9a9bca-f540-428a-b068-d90879ec2a59,Pinnacle Analytics PLC,Automotive
64829f51-d5e1-4d7f-af43-4bc4194272bc,RFP_Nexus_Systems_Inc_202601.docx,DOCX,PRICED,00000000-0000-0000-0000-000000000008,2026-01-14T06:29:00,216f83a2-3feb-4d83-8e09-0d8a3e55e50f,Nexus Systems Inc,Media & Entertainment
0c151a41-3d1a-43f9-be96-d4e3c0bd1db3,RFP_Orion_Finance_Holdings_202601.docx,DOCX,PRICED,00000000-0000-0000-0000-000000000019,2026-01-05T12:03:00,9911475b-a513-402e-b454-4fb680356d72,Orion Finance Holdings,Financial Services
40027273-f677-42d3-88b1-ccdc349ce1e5,RFP_Summit_Capital_Corp_202511.excel,EXCEL,COMPLETED,00000000-0000-0000-0000-000000000019,2025-11-15T19:58:00,de1050c3-dc3e-4290-ac67-573d60520c44,Summit Capital Corp,Education
8e9213c0-cedc-4962-9d5e-fe70e65eedb7,RFP_Orion_Capital_International_202511.pdf,PDF,APPROVED,00000000-0000-0000-0000-000000000012,2025-11-27T00:53:00,70ad2291-7b16-4481-bba3-00271950928c,Orion Capital International,Government
1a17ef2b-83e5-495f-b00b-a6225cbc65b7,RFP_Vertex_Partners_Ltd_202511.pdf,SCANNED,EXTRACTED,00000000-0000-0000-0000-00000000000c,2025-11-01T08:47:00,c1d5b3cc-21a6-4a2b-9462-b7cbb17eff94,Vertex Partners Ltd,Legal
61051ab4-4e6e-48a5-9b92-ed5c17ee1676,RFP_Summit_Systems_PLC_202512.docx,DOCX,EXTRACTED,00000000-0000-0000-0000-000000000016,2025-12-13T21:34:00,eb39236a-143d-4c91-8014-dc3922821ba6,Summit Systems PLC,Healthcare
50236e32-6a2b-41a2-bb8b-31ef07217847,RFP_Parallel_Health_Inc_202507.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000010,2025-07-12T22:53:00,977e7f73-ea43-457f-bade-584b92008479,Parallel Health Inc,Financial Services
09897175-e134-4673-a3d0-c950d1c06f68,RFP_Orion_Retail_Ltd_202603.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000001,2026-03-23T03:10:00,0d323ee3-b70c-4bac-9dc8-110f4947cfbf,Orion Retail Ltd,Travel & Hospitality
23f55b32-0fa3-44f9-8de9-c1a7e739c92e,RFP_Horizon_Partners_Group_202507.pdf,SCANNED,APPROVED,00000000-0000-0000-0000-00000000000f,2025-07-10T13:45:00,87cd4d00-e68d-4a41-81ec-703b9161ace0,Horizon Partners Group,Government
1f45722b-1ead-4655-b6f2-722851f17ddc,RFP_Parallel_Industries_LLC_202506.excel,EXCEL,COMPLETED,00000000-0000-0000-0000-000000000007,2025-06-10T19:28:00,679c0ab5-4f79-4605-8ed4-47fd443cd8df,Parallel Industries LLC,E-commerce
f7c40796-44e0-4798-9d16-7a0ad3764471,RFP_Horizon_Health_PLC_202512.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000002,2025-12-14T08:36:00,f64fa403-2b06-46b7-be18-7eaa79c6c528,Horizon Health PLC,Media & Entertainment
99603fcc-7c55-47ad-9563-9322634113eb,RFP_Nexus_Logistics_Holdings_202507.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000018,2025-07-29T06:00:00,dbdda102-9cc4-4811-8722-5c7ac9936315,Nexus Logistics Holdings,Manufacturing
b11794f5-3384-44a6-8b5f-9ec23a484a7e,RFP_Nexus_Media_Holdings_202510.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000019,2025-10-14T14:14:00,c4db3a54-912f-4ca7-ad70-90ab6df69ce5,Nexus Media Holdings,E-commerce
ca77481d-7fa7-4305-abe1-14885597bd03,RFP_Atlas_Ventures_International_202507.pdf,SCANNED,APPROVED,00000000-0000-0000-0000-000000000005,2025-07-15T04:41:00,f3c7e92b-2cf9-4dde-b192-9968a1419170,Atlas Ventures International,Financial Services
4c3d80d4-0f71-49e7-afd7-d871b5364f78,RFP_Nexus_Media_Group_202603.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000005,2026-03-09T18:30:00,e0a22bab-38b8-4b9b-bbc6-605ba5cef5d0,Nexus Media Group,E-commerce
d463c344-74a5-499c-a7d5-4501e9496273,RFP_Summit_Partners_International_202506.docx,DOCX,APPROVED,00000000-0000-0000-0000-000000000007,2025-06-03T00:49:00,f5585b13-6602-4034-8858-f50390dfb6fc,Summit Partners International,Life Sciences
1845e631-8a51-45de-a76e-dc6f022f54db,RFP_Beacon_Health_LLC_202602.docx,DOCX,PRICED,00000000-0000-0000-0000-000000000011,2026-02-25T04:12:00,46cdfdb0-48f7-4770-997e-c942d47e475f,Beacon Health LLC,Travel & Hospitality
4d94322d-c08c-4820-aca2-4e44d07b8006,RFP_Fortress_Systems_Corp_202506.docx,DOCX,COMPLETED,00000000-0000-0000-0000-00000000000f,2025-06-06T00:24:00,db1012c1-685c-494a-a46c-87d4b2f2c2ed,Fortress Systems Corp,Life Sciences
eb58f20e-24a2-4631-a8ba-3cba0fe6d70c,RFP_North_Networks_Inc_202601.pdf,PDF,EXTRACTED,00000000-0000-0000-0000-000000000005,2026-01-13T00:13:00,6f05ad99-67a1-4bcc-a4e4-3a020a6e49c1,North Networks Inc,Life Sciences
c30002fb-2a37-4ab8-8191-46969cda5e24,RFP_Atlas_Technologies_LLC_202602.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000016,2026-02-24T05:59:00,ec974efc-7f83-46bb-892a-ec91efcaa7a5,Atlas Technologies LLC,Automotive
cf9f3b79-7503-4d0c-a0e7-0320af30cd4f,RFP_North_Logistics_Ltd_202602.docx,DOCX,APPROVED,00000000-0000-0000-0000-000000000007,2026-02-02T19:38:00,e40b45c3-4bb7-4a8e-a650-893bdd4ebddb,North Logistics Ltd,E-commerce
edea13f1-221f-4b57-bca3-ad47bbf0910c,RFP_Vertex_Motors_International_202512.pdf,SCANNED,COMPLETED,00000000-0000-0000-0000-000000000011,2025-12-26T21:34:00,be910bda-7122-41b6-a093-803f96c8d1a8,Vertex Motors International,Travel & Hospitality
04382013-478b-4ff3-a022-f58815d12a24,RFP_Horizon_Health_International_202511.pdf,PDF,APPROVED,00000000-0000-0000-0000-000000000008,2025-11-04T18:10:00,680daafc-e065-4e56-914a-e60f16e018b0,Horizon Health International,Education
bff865f1-fb0a-41bc-8b11-6d35e24160df,RFP_Sterling_Energy_PLC_202601.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000013,2026-01-07T12:22:00,a7546f19-46f7-4725-9cd2-788119a81936,Sterling Energy PLC,Manufacturing
600a46da-3677-4d2f-b83d-678b8c8175db,RFP_Crescent_Systems_Group_202602.excel,EXCEL,APPROVED,00000000-0000-0000-0000-000000000002,2026-02-28T21:42:00,37b51451-8cef-4e85-b6e9-9c0d3d6c1d63,Crescent Systems Group,Financial Services
8a86b052-87e8-40a4-aa49-232d8666623b,RFP_Horizon_Motors_Ltd_202507.pdf,PDF,PRICED,00000000-0000-0000-0000-00000000000c,2025-07-12T13:00:00,58e47788-4394-4b7e-b4cf-ac3bae61d2c0,Horizon Motors Ltd,Travel & Hospitality
22e74674-7628-40cc-b748-f6258a3c49c1,RFP_Sterling_Finance_Group_202508.pdf,PDF,COMPLETED,00000000-0000-0000-0000-00000000000b,2025-08-08T19:31:00,21d4e50f-a9fb-4560-bbf7-b1b23fecbbdf,Sterling Finance Group,Education
6ab6df11-8ec2-452e-9f60-69b38f3094a3,RFP_Global_Capital_Ltd_202512.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000010,2025-12-27T14:40:00,a5e1305c-4a5f-4e06-a5a6-8f379de966d5,Global Capital Ltd,Financial Services
e3cff218-baf2-4bae-8afa-f6ddfd9e5621,RFP_Horizon_Logistics_Corp_202510.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000004,2025-10-12T07:16:00,cb0f1625-897b-489c-b6f5-2e4b8558e861,Horizon Logistics Corp,Government
3daf5478-b46c-4220-acb9-d0e8d3c91654,RFP_North_Media_International_202512.pdf,PDF,PRICED,00000000-0000-0000-0000-000000000017,2025-12-15T21:13:00,494d87f8-009c-4e47-8df9-b246f24b3795,North Media International,Legal
9cc0a564-4db5-4bb5-92bb-092cefbfd3e6,RFP_Cascade_Logistics_PLC_202509.docx,DOCX,COMPLETED,00000000-0000-0000-0000-00000000000b,2025-09-06T19:37:00,91914331-b8a4-4b8c-9121-5fa5b9b7d8f5,Cascade Logistics PLC,E-commerce
47fe3c30-7d54-4fe5-b63a-a40601217955,RFP_Horizon_Energy_Group_202601.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000014,2026-01-15T17:53:00,805e67a2-6653-436d-87bc-acad93dc883f,Horizon Energy Group,Financial Services
5f674c2f-221d-4d93-ad85-82b70f281648,RFP_Global_Capital_Corp_202512.pdf,PDF,EXTRACTED,00000000-0000-0000-0000-000000000016,2025-12-12T11:40:00,be8cea4f-0d77-4f4d-96f1-5821b8fafc27,Global Capital Corp,Healthcare
57c7dfe7-c831-4dbe-8b84-39bb9ddb441f,RFP_Prime_Industries_PLC_202604.pdf,PDF,COMPLETED,00000000-0000-0000-0000-00000000000f,2026-04-03T06:10:00,bef18857-661c-4e8b-9034-80a04449e3d0,Prime Industries PLC,Travel & Hospitality
c78688bf-dbc5-4b4a-9ce8-d4ada818f7f5,RFP_Parallel_Networks_Inc_202603.pdf,PDF,PRICED,00000000-0000-0000-0000-000000000009,2026-03-22T20:24:00,c7cb44d6-ac51-4f3a-9167-c7239c5cba16,Parallel Networks Inc,E-commerce
525b411c-e3c5-443a-9133-079c837cd5a8,RFP_Cascade_Energy_Group_202511.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000013,2025-11-07T22:31:00,ed9ed73e-9c5c-4610-906d-7c7bba9ce911,Cascade Energy Group,Financial Services
613e3813-b859-4e7b-906e-0661be05e34e,RFP_Crescent_Technologies_International_202603.pdf,PDF,EXTRACTED,00000000-0000-0000-0000-000000000009,2026-03-23T01:17:00,01be43b9-a861-4ea6-9044-dd6f1392d713,Crescent Technologies International,Travel & Hospitality
12099ef2-ba90-4c10-bdf5-586377d1f121,RFP_Prime_Technologies_PLC_202604.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000018,2026-04-15T12:33:00,6d53787e-7a46-4db7-a9e7-b661122c5e3c,Prime Technologies PLC,Government
4c617dd6-7b78-4034-8649-01669e148cf5,RFP_Parallel_Systems_Group_202507.docx,DOCX,COMPLETED,00000000-0000-0000-0000-00000000000a,2025-07-25T11:58:00,3cc730e9-3d9b-4261-9b35-f5679cc2c320,Parallel Systems Group,Media & Entertainment
02a8c559-46d4-415f-a30a-4c2bd53aa4b1,RFP_Apex_Energy_LLC_202604.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000014,2026-04-03T08:03:00,a4ed3bee-a564-46fb-bff6-a99fa3c10e69,Apex Energy LLC,Life Sciences
6831935d-fb48-49f3-bd46-d3afcfac7820,RFP_Summit_Industries_Inc_202601.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000006,2026-01-25T21:09:00,a62ac9ac-93dc-4f7a-90ec-4cac367f8634,Summit Industries Inc,Healthcare
10d7c342-e330-4cad-8b5c-395b30ac88d1,RFP_Summit_Pharma_Corp_202602.pdf,PDF,APPROVED,00000000-0000-0000-0000-00000000000c,2026-02-22T13:05:00,6038d235-9fea-47ab-8909-ffbc83da984f,Summit Pharma Corp,Travel & Hospitality
7ef25d41-44fa-4382-955c-4fe15aa62f92,RFP_Global_Logistics_LLC_202510.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000008,2025-10-21T08:34:00,f2710472-6cfc-4a2f-ba65-c2676b12bfaf,Global Logistics LLC,Life Sciences
e399282c-8c49-40ba-b7f8-7419ff2db459,RFP_Vertex_Finance_Corp_202602.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000005,2026-02-09T07:07:00,cdadc39b-860e-44f3-8789-3bfdfe2ac493,Vertex Finance Corp,Manufacturing
f9680946-45f6-4db0-bec6-fb4bc1518868,RFP_Fortress_Pharma_PLC_202511.pdf,SCANNED,COMPLETED,00000000-0000-0000-0000-000000000007,2025-11-14T10:46:00,c4dc3764-354e-45d3-a701-5a609b2138d3,Fortress Pharma PLC,Legal
b71c4201-5652-4a00-8402-1f69726553e0,RFP_Nexus_Dynamics_Holdings_202512.pdf,PDF,COMPLETED,00000000-0000-0000-0000-00000000000b,2025-12-02T16:29:00,77a152be-aa69-4160-823f-1290b790f08e,Nexus Dynamics Holdings,Life Sciences
5a94db0e-4134-4ea4-a0e9-fc4e758082e7,RFP_Beacon_Industries_Holdings_202509.excel,EXCEL,EXTRACTED,00000000-0000-0000-0000-000000000006,2025-09-19T09:49:00,82bd35d7-faf2-44ad-83b5-a642e850d83d,Beacon Industries Holdings,Legal
b5fd2269-7484-4a2c-a2c6-e8b95c9bec32,RFP_Pinnacle_Partners_Corp_202602.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000015,2026-02-05T12:17:00,f5b74641-2ffe-4131-a406-472d2e745be2,Pinnacle Partners Corp,Technology
69fb3b1d-4871-46b3-bfd5-c2791b51c1be,RFP_Fortress_Dynamics_Ltd_202602.docx,DOCX,UPLOADED,00000000-0000-0000-0000-000000000019,2026-02-20T23:24:00,b343f2fb-7583-4837-b7a7-9a14a376223b,Fortress Dynamics Ltd,Media & Entertainment
25f3470f-7db6-457e-8f1c-57a1134c2375,RFP_Parallel_Analytics_International_202508.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000009,2025-08-26T17:33:00,d74d4246-c88c-48ca-b3de-73f1b50eabbc,Parallel Analytics International,Healthcare
3aea5d04-bd86-4f3e-bddf-0b2546f8cae2,RFP_Crescent_Industries_International_202508.pdf,PDF,PRICED,00000000-0000-0000-0000-000000000012,2025-08-08T03:53:00,f153a38c-9735-4cd1-80ab-3ed0b4b07efe,Crescent Industries International,Automotive
6e562683-7d1e-4c8d-aa86-4de43f0eafd0,RFP_Apex_Analytics_Ltd_202510.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000008,2025-10-12T05:07:00,2ef95cc9-2580-4481-8f4a-3f17ec643a1e,Apex Analytics Ltd,Healthcare
6b6e76d6-24ac-4d86-a9ce-8211de774f3b,RFP_Atlas_Media_Ltd_202602.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000012,2026-02-26T03:28:00,4c4226e0-8e8a-4f5b-a90f-31d5ccd92415,Atlas Media Ltd,Technology
bcbadd81-9ce8-4906-b984-929cdfdf0f3a,RFP_Apex_Finance_International_202506.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000002,2025-06-10T02:29:00,8f5579cc-14a3-418a-98f4-721ef3bbf3b5,Apex Finance International,Manufacturing
bcc8ba55-729d-480a-b2e2-f567caec1f91,RFP_Sterling_Dynamics_Inc_202506.pdf,PDF,EXTRACTED,00000000-0000-0000-0000-00000000000f,2025-06-19T14:31:00,085b3f76-a982-4a12-909d-563ba1270697,Sterling Dynamics Inc,Healthcare
bd887e7c-2334-47cd-beec-7f4320749bd0,RFP_North_Finance_Corp_202512.excel,EXCEL,COMPLETED,00000000-0000-0000-0000-000000000002,2025-12-03T21:04:00,561c21f1-a9d6-4ec0-907a-809f34dcc42f,North Finance Corp,Financial Services
8620e177-6e68-41b7-b539-9849c162ffd6,RFP_Pinnacle_Analytics_Inc_202602.pdf,PDF,APPROVED,00000000-0000-0000-0000-00000000000a,2026-02-20T11:30:00,6885d697-ff40-41e5-a2d1-86ec5cfaf34c,Pinnacle Analytics Inc,Financial Services
e9c09ef5-2984-4e69-b203-809632c9afdd,RFP_Horizon_Logistics_Inc_202604.pdf,PDF,PRICED,00000000-0000-0000-0000-000000000006,2026-04-03T00:08:00,03528991-b2d3-4946-b2ab-3284aebe939b,Horizon Logistics Inc,Government
0eb89411-1918-4a43-bd48-a86448b0b62b,RFP_Sterling_Motors_International_202512.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000013,2025-12-18T20:10:00,4c3aa9c7-5d47-4f2b-9ab7-d1d5b88303d8,Sterling Motors International,Life Sciences
7fd5a2e3-748a-4f54-97d5-db37718eb827,RFP_Pinnacle_Motors_LLC_202601.excel,EXCEL,COMPLETED,00000000-0000-0000-0000-000000000017,2026-01-27T03:43:00,6feee157-91d7-4282-af2d-9d1e57e797a2,Pinnacle Motors LLC,Legal
eda90e0d-c936-4470-90b2-35b185d37840,RFP_North_Systems_Group_202601.pdf,PDF,PRICED,00000000-0000-0000-0000-000000000002,2026-01-06T00:10:00,bc2315f8-1531-4a00-9395-45a6c9fbf478,North Systems Group,Manufacturing
cd110db6-73df-40d9-9f0a-390fe764b85b,RFP_Parallel_Logistics_Ltd_202604.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000016,2026-04-11T01:22:00,f889f7ee-2992-41cd-84f1-c6fa24e33c1d,Parallel Logistics Ltd,Technology
f095f092-773d-46c8-be3f-a46ca7e51d19,RFP_Cascade_Networks_Ltd_202512.excel,EXCEL,APPROVED,00000000-0000-0000-0000-000000000014,2025-12-15T08:46:00,419451bf-6168-4d69-a70f-d85ed3b4b47a,Cascade Networks Ltd,Media & Entertainment
817c3eb4-e388-49d4-8036-dc3db2468274,RFP_Parallel_Ventures_Holdings_202506.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000017,2025-06-06T07:11:00,e5815ea8-39ba-429c-8340-f53d00337aa0,Parallel Ventures Holdings,Automotive
dd8e078f-a9c8-4278-9d7d-107b815039fd,RFP_Apex_Logistics_Inc_202601.pdf,PDF,APPROVED,00000000-0000-0000-0000-00000000000b,2026-01-30T14:50:00,1153590a-e3a6-4879-be92-5d44333f5c67,Apex Logistics Inc,Automotive
79f11ae8-ef39-44e1-ba59-ab9602b0d6cd,RFP_Horizon_Ventures_Ltd_202511.excel,EXCEL,COMPLETED,00000000-0000-0000-0000-000000000011,2025-11-04T07:07:00,cc493d43-e1f9-4ad0-8a02-e211f1cf4028,Horizon Ventures Ltd,Manufacturing
e45e9081-3ce5-46e5-9b7a-e2fd2ebf4ced,RFP_Apex_Finance_PLC_202511.excel,EXCEL,COMPLETED,00000000-0000-0000-0000-00000000000f,2025-11-12T21:51:00,69025dae-1806-4b12-abd8-7d23ac6cf409,Apex Finance PLC,Legal
39e75fd5-9c9f-40e4-a342-165472423be4,RFP_Orion_Motors_Ltd_202510.docx,DOCX,PRICED,00000000-0000-0000-0000-00000000000a,2025-10-16T05:55:00,14a6da6d-5de6-4aa8-9ca6-52446126d626,Orion Motors Ltd,Media & Entertainment
94b2be7e-1b98-4223-b955-fd11d9392c72,RFP_North_Networks_Ltd_202510.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000013,2025-10-25T14:24:00,b6c500f2-1b07-4713-b41b-6bccfcbb95d6,North Networks Ltd,Media & Entertainment
d5d66006-1caa-41c5-a37f-7c6b54872c2f,RFP_Global_Health_PLC_202603.pdf,PDF,APPROVED,00000000-0000-0000-0000-000000000009,2026-03-31T05:25:00,c847c39c-f831-4406-b8e8-892a43402b59,Global Health PLC,Automotive
97dfe837-1d2f-444c-9578-4cc2d0169c91,RFP_Cascade_Pharma_Corp_202604.pdf,PDF,COMPLETED,00000000-0000-0000-0000-00000000000a,2026-04-14T01:48:00,6e834d9c-d4ce-436b-ab7d-3a70b2faad03,Cascade Pharma Corp,Legal
1a668d1a-08ad-4a5c-bb39-74f89dd02df3,RFP_Sterling_Energy_Inc_202508.docx,DOCX,PRICED,00000000-0000-0000-0000-000000000006,2025-08-17T18:47:00,d98d4c12-dfa6-432d-8362-697df584c479,Sterling Energy Inc,Healthcare
c92a215b-d294-45ef-9219-7e8ccd6bf40e,RFP_Prime_Systems_Group_202603.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000015,2026-03-24T05:23:00,07e17785-c9e0-4eb5-86b6-b63016a53f26,Prime Systems Group,Healthcare
749ea8d7-54d1-4f1e-a43b-da7071c90436,RFP_Apex_Health_Holdings_202508.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000012,2025-08-21T13:58:00,191d038e-dba6-4c3e-928c-2cccdea82826,Apex Health Holdings,Life Sciences
b113bd60-2587-4d3e-af2f-22ca67ebffec,RFP_Vertex_Finance_Corp_202603.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000003,2026-03-31T10:15:00,fc659262-5003-427a-b0a9-20473387f82b,Vertex Finance Corp,Life Sciences
85665989-ab35-42f0-b748-725ca970bb76,RFP_Apex_Media_Inc_202603.pdf,SCANNED,COMPLETED,00000000-0000-0000-0000-00000000000c,2026-03-22T08:24:00,597d4e0e-bacb-448f-8056-20775b9cafae,Apex Media Inc,Legal
d9ee8057-8266-4f47-bdb8-d4815256262e,RFP_Pinnacle_Systems_Group_202601.pdf,SCANNED,COMPLETED,00000000-0000-0000-0000-000000000016,2026-01-22T13:01:00,aaedf8b1-5cfd-4f65-a236-698711d040fa,Pinnacle Systems Group,E-commerce
e10e8192-016d-4b56-90a5-f1602c0ecd4e,RFP_Crescent_Industries_Holdings_202507.pdf,PDF,APPROVED,00000000-0000-0000-0000-00000000000e,2025-07-14T16:17:00,867cee98-efc6-49ad-b235-b9094ab14035,Crescent Industries Holdings,Media & Entertainment
6bd8737a-e5d2-4a88-ad1b-248cd447f117,RFP_Beacon_Ventures_Group_202507.pdf,PDF,EXTRACTED,00000000-0000-0000-0000-000000000011,2025-07-07T12:48:00,8fc5ef6d-0252-42f1-aea5-481c9e68db46,Beacon Ventures Group,E-commerce
4e254ec5-cc25-4816-8082-fbde9aab4868,RFP_Nexus_Pharma_Ltd_202604.pdf,PDF,EXTRACTED,00000000-0000-0000-0000-000000000015,2026-04-16T06:43:00,e17eb988-699c-4a74-85e5-1e2204108382,Nexus Pharma Ltd,Legal
07081dfb-f1bc-493a-ae6a-1a8d41f11d4c,RFP_Summit_Partners_LLC_202604.pdf,PDF,EXTRACTED,00000000-0000-0000-0000-000000000001,2026-04-17T09:07:00,8b67d8b1-6ffe-46dc-a3e8-858a54ec61ba,Summit Partners LLC,Healthcare
fb653de4-4167-420b-b9a6-7d890a4d7060,RFP_Beacon_Energy_Ltd_202509.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000014,2025-09-18T07:48:00,251d8cfc-5aef-4b16-b4fa-a0844d1fe8e6,Beacon Energy Ltd,Government
6879db27-d35d-4014-816b-13aef774f7fa,RFP_Sterling_Logistics_PLC_202507.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000011,2025-07-30T16:29:00,32c2ab13-c553-4a89-8748-b00d6290c084,Sterling Logistics PLC,Healthcare
ab90d5a7-850a-466f-9254-20963ef821a9,RFP_Pinnacle_Energy_Ltd_202508.pdf,SCANNED,PRICED,00000000-0000-0000-0000-00000000000a,2025-08-23T02:50:00,86d26765-4406-4764-a03c-af58157d9f92,Pinnacle Energy Ltd,Automotive
0bfbd2ce-5c4e-42e8-8f97-5a742a970834,RFP_Crescent_Partners_Ltd_202507.pdf,PDF,EXTRACTED,00000000-0000-0000-0000-000000000018,2025-07-26T01:18:00,dbd5c9cc-2c20-4330-89c8-6489c1f5f18a,Crescent Partners Ltd,Media & Entertainment
2b8befbf-9205-49e3-bec1-9a369301cc2b,RFP_Orion_Analytics_International_202603.pdf,PDF,PRICED,00000000-0000-0000-0000-00000000000f,2026-03-20T08:07:00,29fec2a9-df03-4c93-aa44-90ddfaabeb03,Orion Analytics International,Media & Entertainment
c3bcd78d-7370-41c5-baf3-7bf213854e50,RFP_Global_Finance_Ltd_202507.excel,EXCEL,COMPLETED,00000000-0000-0000-0000-000000000009,2025-07-17T19:15:00,70f9e32c-49bd-4504-ba62-1e958e0b2f32,Global Finance Ltd,Government
7c4f5830-1163-4223-90ee-10b28a61a494,RFP_Prime_Energy_International_202509.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000013,2025-09-06T18:41:00,df5b3e97-4051-4b1d-9792-4ffd64f279d4,Prime Energy International,Travel & Hospitality
58f9c53a-f46e-494b-999d-0750d519a112,RFP_Vertex_Technologies_International_202508.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000007,2025-08-02T10:40:00,608a19f6-20d3-4d55-88d2-be9e6f7769a0,Vertex Technologies International,Legal
390055fb-ba16-4d83-bab5-934b82d2e2a0,RFP_Apex_Ventures_Corp_202510.pdf,PDF,APPROVED,00000000-0000-0000-0000-000000000011,2025-10-16T08:50:00,e60f5e79-e6f1-4481-92ee-3989367ebcd8,Apex Ventures Corp,Government
29b4482d-f02f-4223-b342-851734a5e825,RFP_Nexus_Systems_Corp_202512.pdf,PDF,PRICED,00000000-0000-0000-0000-000000000007,2025-12-28T14:43:00,02bed787-0518-480f-be6b-e190ed8c0975,Nexus Systems Corp,Education
dbd76ba9-5a88-4e46-9418-20b0ff0afcae,RFP_Pinnacle_Health_Holdings_202510.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000003,2025-10-10T01:29:00,1695ecec-9644-4c83-9e9c-8f35f1ad964b,Pinnacle Health Holdings,Life Sciences
4d9eb89b-c1f5-430f-aa6f-1128a2bf5a92,RFP_Global_Energy_PLC_202604.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000003,2026-04-02T08:17:00,736afcea-3d3f-4464-91e9-0bc7de716169,Global Energy PLC,Life Sciences
e6166f0c-a95e-444d-8626-f9fb8b2458f2,RFP_Crescent_Dynamics_International_202511.docx,DOCX,COMPLETED,00000000-0000-0000-0000-000000000008,2025-11-25T23:24:00,3d650cc6-c0ef-4635-8437-9a3a921bb6a3,Crescent Dynamics International,Legal
f8ff0c28-50c4-426f-9b5c-20479faaa3c5,RFP_Cascade_Technologies_Inc_202510.docx,DOCX,APPROVED,00000000-0000-0000-0000-000000000016,2025-10-28T10:55:00,5ef583ea-2e8e-4085-b8f9-b9f37714dfcb,Cascade Technologies Inc,Education
e87b6782-251c-481b-868f-472cb7a4dad6,RFP_North_Pharma_Inc_202512.pdf,PDF,COMPLETED,00000000-0000-0000-0000-000000000010,2025-12-22T08:58:00,82a5f82a-78d2-4d36-b2bb-0b6a88959b7a,North Pharma Inc,Media & Entertainment
