deal_id,rfp_id,overhead_pct,margin_pct,status,created_by,created_at,approved_by,approved_at
7b9b5882-de21-4421-8a0f-59ec9308d5eb,c30002fb-2a37-4ab8-8191-46969cda5e24,0.12,0.231,SUBMITTED,00000000-0000-0000-0000-000000000016,2026-03-01T05:59:00,00000000-0000-0000-0000-000000000021,2026-03-02T05:59:00
a2a07d5c-a2ca-47b6-9817-37ecf1e17f10,cf9f3b79-7503-4d0c-a0e7-0320af30cd4f,0.117,0.273,APPROVED,00000000-0000-0000-0000-000000000007,2026-02-05T19:38:00,00000000-0000-0000-0000-00000000001b,2026-02-09T19:38:00
79aa9256-ec36-4cbf-b8df-db98039203b2,edea13f1-221f-4b57-bca3-ad47bbf0910c,0.122,0.243,SUBMITTED,00000000-0000-0000-0000-000000000011,2025-12-31T21:34:00,00000000-0000-0000-0000-000000000020,2026-01-04T21:34:00
c2aaf7ef-e25c-4328-bcf5-92943fb2dfdf,04382013-478b-4ff3-a022-f58815d12a24,0.119,0.187,APPROVED,00000000-0000-0000-0000-000000000008,2025-11-05T18:10:00,00000000-0000-0000-0000-00000000001d,2025-11-06T18:10:00
26e5e72e-d37c-4a55-819e-1452a7a48517,bff865f1-fb0a-41bc-8b11-6d35e24160df,0.11,0.247,SUBMITTED,00000000-0000-0000-0000-000000000013,2026-01-10T12:22:00,00000000-0000-0000-0000-000000000020,2026-01-12T12:22:00
401f15ef-582b-4b05-b800-cc5724de63e1,600a46da-3677-4d2f-b83d-678b8c8175db,0.105,0.255,APPROVED,00000000-0000-0000-0000-000000000002,2026-03-03T21:42:00,00000000-0000-0000-0000-00000000001b,2026-03-04T21:42:00
33fb8f1c-f5ab-4cec-ae89-f6dcdf4b83f8,8a86b052-87e8-40a4-aa49-232d8666623b,0.084,0.297,DRAFT,00000000-0000-0000-0000-00000000000c,2025-07-14T13:00:00,,
f40d4f9c-64c2-4895-82b4-ab04c337cde9,22e74674-7628-40cc-b748-f6258a3c49c1,0.096,0.176,SUBMITTED,00000000-0000-0000-0000-00000000000b,2025-08-10T19:31:00,00000000-0000-0000-0000-00000000001f,2025-08-14T19:31:00
c27dd57c-06c4-4d3e-8ee5-2b1ecda5f0a8,6ab6df11-8ec2-452e-9f60-69b38f3094a3,0.139,0.298,SUBMITTED,00000000-0000-0000-0000-000000000010,2025-12-29T14:40:00,00000000-0000-0000-0000-000000000022,2025-12-30T14:40:00
43d4e8bf-3180-4296-befe-68f383f054d6,e3cff218-baf2-4bae-8afa-f6ddfd9e5621,0.119,0.179,SUBMITTED,00000000-0000-0000-0000-000000000004,2025-10-17T07:16:00,00000000-0000-0000-0000-00000000001c,2025-10-18T07:16:00
ad033cdb-47f9-4687-8603-dba8f39746b0,3daf5478-b46c-4220-acb9-d0e8d3c91654,0.147,0.387,DRAFT,00000000-0000-0000-0000-000000000017,2025-12-16T21:13:00,,
a8efd2b8-51b7-4f6f-83bb-6af8a8c02251,9cc0a564-4db5-4bb5-92bb-092cefbfd3e6,0.132,0.216,SUBMITTED,00000000-0000-0000-0000-00000000000b,2025-09-11T19:37:00,00000000-0000-0000-0000-00000000001e,2025-09-14T19:37:00
630edc26-206c-4072-b93c-bfaec61e96ca,47fe3c30-7d54-4fe5-b63a-a40601217955,0.105,0.295,SUBMITTED,00000000-0000-0000-0000-000000000014,2026-01-18T17:53:00,00000000-0000-0000-0000-00000000001a,2026-01-19T17:53:00
26429130-9076-4b87-b729-5faf6d95d3a7,57c7dfe7-c831-4dbe-8b84-39bb9ddb441f,0.137,0.227,SUBMITTED,00000000-0000-0000-0000-00000000000f,2026-04-06T06:10:00,00000000-0000-0000-0000-00000000001c,2026-04-10T06:10:00
03ebe132-0540-4194-9e78-f8a1656b185e,c78688bf-dbc5-4b4a-9ce8-d4ada818f7f5,0.129,0.271,DRAFT,00000000-0000-0000-0000-000000000009,2026-03-23T20:24:00,,
00b179a8-2671-4f05-a360-7d21e3529649,525b411c-e3c5-443a-9133-079c837cd5a8,0.118,0.257,SUBMITTED,00000000-0000-0000-0000-000000000013,2025-11-11T22:31:00,00000000-0000-0000-0000-00000000001a,2025-11-13T22:31:00
44f387ec-99ba-4dc2-ba0e-601ed8bd3945,12099ef2-ba90-4c10-bdf5-586377d1f121,0.09,0.16,SUBMITTED,00000000-0000-0000-0000-000000000018,2026-04-16T12:33:00,00000000-0000-0000-0000-00000000001f,2026-04-17T12:33:00
18c8a346-b08a-4a1d-a44c-a4e5a171501a,4c617dd6-7b78-4034-8649-01669e148cf5,0.122,0.231,SUBMITTED,00000000-0000-0000-0000-00000000000a,2025-07-26T11:58:00,00000000-0000-0000-0000-000000000021,2025-07-29T11:58:00
867a59ed-6e89-4682-b64f-6f8bb1cbf7ae,02a8c559-46d4-415f-a30a-4c2bd53aa4b1,0.114,0.329,SUBMITTED,00000000-0000-0000-0000-000000000014,2026-04-07T08:03:00,00000000-0000-0000-0000-000000000022,2026-04-09T08:03:00
117aa961-80bd-42b3-bd10-a73ef3b71cc9,6831935d-fb48-49f3-bd46-d3afcfac7820,0.1,0.304,SUBMITTED,00000000-0000-0000-0000-000000000006,2026-01-29T21:09:00,00000000-0000-0000-0000-000000000023,2026-02-01T21:09:00
7faa5da2-ed2b-4284-b91b-e6d266db6f83,10d7c342-e330-4cad-8b5c-395b30ac88d1,0.121,0.247,APPROVED,00000000-0000-0000-0000-00000000000c,2026-02-25T13:05:00,00000000-0000-0000-0000-00000000001c,2026-03-01T13:05:00
25f51bf2-b5c0-4fa5-b9ff-4308ed1f4b46,7ef25d41-44fa-4382-955c-4fe15aa62f92,0.112,0.33,SUBMITTED,00000000-0000-0000-0000-000000000008,2025-10-22T08:34:00,00000000-0000-0000-0000-00000000001d,2025-10-24T08:34:00
9cc3697d-6be1-4b94-a302-a8a625b91a89,e399282c-8c49-40ba-b7f8-7419ff2db459,0.093,0.293,SUBMITTED,00000000-0000-0000-0000-000000000005,2026-02-11T07:07:00,00000000-0000-0000-0000-000000000020,2026-02-15T07:07:00
d7c7aba9-f040-40cc-a046-dda227a11ddb,f9680946-45f6-4db0-bec6-fb4bc1518868,0.118,0.386,SUBMITTED,00000000-0000-0000-0000-000000000007,2025-11-15T10:46:00,00000000-0000-0000-0000-00000000001e,2025-11-19T10:46:00
4eb413fa-75f0-49cd-a038-834cca7a8bb8,b71c4201-5652-4a00-8402-1f69726553e0,0.106,0.31,SUBMITTED,00000000-0000-0000-0000-00000000000b,2025-12-07T16:29:00,00000000-0000-0000-0000-00000000001f,2025-12-10T16:29:00
0040e755-7740-46c7-9db3-b9ca529dd8fe,b5fd2269-7484-4a2c-a2c6-e8b95c9bec32,0.108,0.26,SUBMITTED,00000000-0000-0000-0000-000000000015,2026-02-08T12:17:00,00000000-0000-0000-0000-00000000001b,2026-02-09T12:17:00
816120f4-98aa-4861-b873-1b74079da4ae,25f3470f-7db6-457e-8f1c-57a1134c2375,0.144,0.3,SUBMITTED,00000000-0000-0000-0000-000000000009,2025-08-31T17:33:00,00000000-0000-0000-0000-00000000001e,2025-09-04T17:33:00
28bbd026-2917-4dce-8087-13cd7cd03fa7,3aea5d04-bd86-4f3e-bddf-0b2546f8cae2,0.082,0.248,DRAFT,00000000-0000-0000-0000-000000000012,2025-08-11T03:53:00,,
4e29bc59-0562-4335-9a4f-d109437da56e,6e562683-7d1e-4c8d-aa86-4de43f0eafd0,0.111,0.27,SUBMITTED,00000000-0000-0000-0000-000000000008,2025-10-17T05:07:00,00000000-0000-0000-0000-00000000001b,2025-10-21T05:07:00
ffb98fe0-a3ae-4a63-8b7c-191bb8b6eba8,6b6e76d6-24ac-4d86-a9ce-8211de774f3b,0.103,0.181,SUBMITTED,00000000-0000-0000-0000-000000000012,2026-03-03T03:28:00,00000000-0000-0000-0000-00000000001e,2026-03-04T03:28:00
8f03714c-290a-414f-8172-4f7ed753f001,bcbadd81-9ce8-4906-b984-929cdfdf0f3a,0.134,0.204,SUBMITTED,00000000-0000-0000-0000-000000000002,2025-06-13T02:29:00,00000000-0000-0000-0000-000000000022,2025-06-15T02:29:00
b3107f17-10fe-4bfb-9f0b-255baadd12a3,bd887e7c-2334-47cd-beec-7f4320749bd0,0.136,0.277,SUBMITTED,00000000-0000-0000-0000-000000000002,2025-12-08T21:04:00,00000000-0000-0000-0000-00000000001b,2025-12-09T21:04:00
672949a6-0d74-4ae8-b545-717a720480cd,8620e177-6e68-41b7-b539-9849c162ffd6,0.09,0.25,APPROVED,00000000-0000-0000-0000-00000000000a,2026-02-21T11:30:00,00000000-0000-0000-0000-00000000001c,2026-02-25T11:30:00
9facc5ec-9e6b-4e45-aeef-d64d2c7e1bfa,e9c09ef5-2984-4e69-b203-809632c9afdd,0.111,0.146,DRAFT,00000000-0000-0000-0000-000000000006,2026-04-08T00:08:00,,
bc6ffd4e-44b6-4654-82a7-5e5e4157712a,0eb89411-1918-4a43-bd48-a86448b0b62b,0.132,0.381,SUBMITTED,00000000-0000-0000-0000-000000000013,2025-12-22T20:10:00,00000000-0000-0000-0000-000000000023,2025-12-25T20:10:00
acd19df6-f831-4c18-a0be-3f56c0a8df5a,7fd5a2e3-748a-4f54-97d5-db37718eb827,0.138,0.369,SUBMITTED,00000000-0000-0000-0000-000000000017,2026-01-29T03:43:00,00000000-0000-0000-0000-000000000021,2026-01-30T03:43:00
cc663b33-2a15-4211-b243-d45eb0466fc0,eda90e0d-c936-4470-90b2-35b185d37840,0.109,0.195,DRAFT,00000000-0000-0000-0000-000000000002,2026-01-09T00:10:00,,
b1657997-aa28-4f51-ad8e-846a47b2d1c9,cd110db6-73df-40d9-9f0a-390fe764b85b,0.101,0.247,SUBMITTED,00000000-0000-0000-0000-000000000016,2026-04-12T01:22:00,00000000-0000-0000-0000-000000000023,2026-04-13T01:22:00
721311bb-c57a-4281-9bb4-d33b361a0aab,f095f092-773d-46c8-be3f-a46ca7e51d19,0.086,0.266,APPROVED,00000000-0000-0000-0000-000000000014,2025-12-18T08:46:00,00000000-0000-0000-0000-000000000021,2025-12-19T08:46:00
d6f5cbf5-846e-432d-b348-1c6f5b45d5ca,817c3eb4-e388-49d4-8036-dc3db2468274,0.123,0.257,SUBMITTED,00000000-0000-0000-0000-000000000017,2025-06-10T07:11:00,00000000-0000-0000-0000-00000000001a,2025-06-14T07:11:00
11dd4054-1c85-4de7-a107-ec01bad1bcc2,dd8e078f-a9c8-4278-9d7d-107b815039fd,0.125,0.184,APPROVED,00000000-0000-0000-0000-00000000000b,2026-02-03T14:50:00,00000000-0000-0000-0000-00000000001f,2026-02-06T14:50:00
4637641a-ee2e-476f-97e2-e646ccd3b059,79f11ae8-ef39-44e1-ba59-ab9602b0d6cd,0.105,0.283,SUBMITTED,00000000-0000-0000-0000-000000000011,2025-11-08T07:07:00,00000000-0000-0000-0000-000000000023,2025-11-12T07:07:00
2fd03b34-30c5-4290-8ce8-7e4ad9c136f5,e45e9081-3ce5-46e5-9b7a-e2fd2ebf4ced,0.133,0.384,SUBMITTED,00000000-0000-0000-0000-00000000000f,2025-11-13T21:51:00,00000000-0000-0000-0000-00000000001a,2025-11-16T21:51:00
bcb2db2b-0d46-4038-a3cd-ae51d1f9e069,39e75fd5-9c9f-40e4-a342-165472423be4,0.102,0.247,DRAFT,00000000-0000-0000-0000-00000000000a,2025-10-19T05:55:00,,
535d00ab-0694-495b-88d1-3de310fecf63,94b2be7e-1b98-4223-b955-fd11d9392c72,0.113,0.29,SUBMITTED,00000000-0000-0000-0000-000000000013,2025-10-29T14:24:00,00000000-0000-0000-0000-00000000001d,2025-11-02T14:24:00
a0cea3a6-767c-4c55-8e2e-b819b0eef03e,d5d66006-1caa-41c5-a37f-7c6b54872c2f,0.112,0.284,APPROVED,00000000-0000-0000-0000-000000000009,2026-04-03T05:25:00,00000000-0000-0000-0000-00000000001a,2026-04-06T05:25:00
7d114e0b-8245-45dc-bd61-e15609873b4b,97dfe837-1d2f-444c-9578-4cc2d0169c91,0.142,0.272,SUBMITTED,00000000-0000-0000-0000-00000000000a,2026-04-19T01:48:00,00000000-0000-0000-0000-00000000001c,2026-04-22T01:48:00
cc6ae608-944d-44ed-9085-f716f5de7515,1a668d1a-08ad-4a5c-bb39-74f89dd02df3,0.107,0.309,DRAFT,00000000-0000-0000-0000-000000000006,2025-08-21T18:47:00,,
b8cafc71-205b-4e9a-9939-17be410c194e,c92a215b-d294-45ef-9219-7e8ccd6bf40e,0.114,0.295,SUBMITTED,00000000-0000-0000-0000-000000000015,2026-03-25T05:23:00,00000000-0000-0000-0000-000000000021,2026-03-29T05:23:00
ff4fa597-3438-4b4d-9ed5-65472cc1fe6b,749ea8d7-54d1-4f1e-a43b-da7071c90436,0.12,0.308,SUBMITTED,00000000-0000-0000-0000-000000000012,2025-08-23T13:58:00,00000000-0000-0000-0000-000000000020,2025-08-26T13:58:00
46d6ddbb-86a9-4f0d-aaee-f54cc43fdb13,b113bd60-2587-4d3e-af2f-22ca67ebffec,0.111,0.335,SUBMITTED,00000000-0000-0000-0000-000000000003,2026-04-03T10:15:00,00000000-0000-0000-0000-00000000001d,2026-04-07T10:15:00
d4162438-4ae8-48c8-9580-0affba4b3881,85665989-ab35-42f0-b748-725ca970bb76,0.118,0.303,SUBMITTED,00000000-0000-0000-0000-00000000000c,2026-03-24T08:24:00,00000000-0000-0000-0000-00000000001e,2026-03-28T08:24:00
ccebd7a8-1622-484a-848f-d8b85ce3f1fd,d9ee8057-8266-4f47-bdb8-d4815256262e,0.127,0.242,SUBMITTED,00000000-0000-0000-0000-000000000016,2026-01-27T13:01:00,00000000-0000-0000-0000-00000000001f,2026-01-28T13:01:00
a0ed81f9-e92b-40f4-af65-951c984ea6f0,e10e8192-016d-4b56-90a5-f1602c0ecd4e,0.13,0.223,APPROVED,00000000-0000-0000-0000-00000000000e,2025-07-19T16:17:00,00000000-0000-0000-0000-000000000023,2025-07-21T16:17:00
26290c7b-35e0-4a40-92ca-cf83e90fdcb0,fb653de4-4167-420b-b9a6-7d890a4d7060,0.111,0.142,SUBMITTED,00000000-0000-0000-0000-000000000014,2025-09-23T07:48:00,00000000-0000-0000-0000-00000000001e,2025-09-24T07:48:00
631d34c9-2b38-4706-9d03-305dbb5c1a06,6879db27-d35d-4014-816b-13aef774f7fa,0.109,0.272,SUBMITTED,00000000-0000-0000-0000-000000000011,2025-08-04T16:29:00,00000000-0000-0000-0000-00000000001b,2025-08-05T16:29:00
53d17784-623a-492a-82d9-97d90130e900,ab90d5a7-850a-466f-9254-20963ef821a9,0.12,0.289,DRAFT,00000000-0000-0000-0000-00000000000a,2025-08-24T02:50:00,,
bcf177e9-f7e6-4a2c-9f3d-85256478bdc2,2b8befbf-9205-49e3-bec1-9a369301cc2b,0.129,0.252,DRAFT,00000000-0000-0000-0000-00000000000f,2026-03-21T08:07:00,,
b20fe65e-14bb-4adf-aa57-9a6857371cdd,c3bcd78d-7370-41c5-baf3-7bf213854e50,0.105,0.173,SUBMITTED,00000000-0000-0000-0000-000000000009,2025-07-22T19:15:00,00000000-0000-0000-0000-00000000001e,2025-07-24T19:15:00
52af325e-2552-47e5-b1e7-dd5fbc81b1f5,7c4f5830-1163-4223-90ee-10b28a61a494,0.086,0.294,SUBMITTED,00000000-0000-0000-0000-000000000013,2025-09-07T18:41:00,00000000-0000-0000-0000-00000000001f,2025-09-11T18:41:00
a9cb76d3-9777-4832-9f3f-539abd56fa19,58f9c53a-f46e-494b-999d-0750d519a112,0.104,0.276,SUBMITTED,00000000-0000-0000-0000-000000000007,2025-08-07T10:40:00,00000000-0000-0000-0000-00000000001d,2025-08-08T10:40:00
8151e325-ed26-447b-8acd-8357f97adfc3,390055fb-ba16-4d83-bab5-934b82d2e2a0,0.105,0.198,APPROVED,00000000-0000-0000-0000-000000000011,2025-10-17T08:50:00,00000000-0000-0000-0000-000000000021,2025-10-21T08:50:00
4203d6d1-d2c0-4373-8294-a68840ef5a34,29b4482d-f02f-4223-b342-851734a5e825,0.083,0.175,DRAFT,00000000-0000-0000-0000-000000000007,2025-12-29T14:43:00,,
9f0cf708-ed1a-4d3b-bc82-909c7728ebe3,dbd76ba9-5a88-4e46-9418-20b0ff0afcae,0.136,0.328,SUBMITTED,00000000-0000-0000-0000-000000000003,2025-10-14T01:29:00,00000000-0000-0000-0000-00000000001d,2025-10-18T01:29:00
7e3a4007-5701-4fb3-aab8-b7cb1434cd46,4d9eb89b-c1f5-430f-aa6f-1128a2bf5a92,0.121,0.363,SUBMITTED,00000000-0000-0000-0000-000000000003,2026-04-06T08:17:00,00000000-0000-0000-0000-000000000020,2026-04-07T08:17:00
6b20b0af-23e7-47c9-9583-689c4fbda8f0,e6166f0c-a95e-444d-8626-f9fb8b2458f2,0.146,0.34,SUBMITTED,00000000-0000-0000-0000-000000000008,2025-11-27T23:24:00,00000000-0000-0000-0000-00000000001a,2025-11-28T23:24:00
4433bfce-a548-40e6-af5b-9c628bcc2555,f8ff0c28-50c4-426f-9b5c-20479faaa3c5,0.082,0.176,APPROVED,00000000-0000-0000-0000-000000000016,2025-11-02T10:55:00,00000000-0000-0000-0000-00000000001f,2025-11-06T10:55:00
a928939f-aa0f-4d64-bce4-1d9f6c34028c,e87b6782-251c-481b-868f-472cb7a4dad6,0.113,0.239,SUBMITTED,00000000-0000-0000-0000-000000000010,2025-12-26T08:58:00,00000000-0000-0000-0000-00000000001b,2025-12-30T08:58:00
fef1c9be-44a8-4eeb-9a0f-42794da1b2b5,ca3ef4cf-acc3-4790-85eb-6dcea9efc91e,0.097,0.162,SUBMITTED,00000000-0000-0000-0000-000000000004,2025-12-25T19:51:00,00000000-0000-0000-0000-000000000022,2025-12-29T19:51:00
176bda2d-ed18-4aa8-a60a-c50a0085d9d1,db1d0a40-9318-4579-9c58-f3b24e06c089,0.106,0.317,SUBMITTED,00000000-0000-0000-0000-000000000004,2025-12-15T12:45:00,00000000-0000-0000-0000-00000000001a,2025-12-19T12:45:00
905cb20b-928f-4677-992f-a9198fb03faf,7003b141-78af-442c-a0da-fe621595d55a,0.14,0.385,DRAFT,00000000-0000-0000-0000-000000000013,2025-06-24T01:29:00,,
ddba02cf-b84d-40de-9468-13e162ae2d45,31811678-b6e1-4d3f-834d-173f56740bdd,0.117,0.161,SUBMITTED,00000000-0000-0000-0000-00000000000c,2025-06-15T18:48:00,00000000-0000-0000-0000-00000000001a,2025-06-16T18:48:00
fcbc2cb4-9304-461c-a219-b6327ade8848,3867873b-4d85-4a1f-99f1-c0ff3476f846,0.107,0.195,DRAFT,00000000-0000-0000-0000-000000000009,2025-10-18T14:22:00,,
ad7deb3a-1222-4864-9d74-d61f566011e4,aed9e5c7-2e94-44ae-ba2b-c08328c2d50b,0.081,0.182,SUBMITTED,00000000-0000-0000-0000-000000000017,2026-01-06T15:12:00,00000000-0000-0000-0000-00000000001b,2026-01-07T15:12:00
3e5b97d9-c063-4e38-bb51-9c9d1e7e5007,27ff444b-dd42-4304-a112-41eea3e1ec8d,0.097,0.299,SUBMITTED,00000000-0000-0000-0000-00000000000e,2026-03-02T01:44:00,00000000-0000-0000-0000-00000000001f,2026-03-06T01:44:00
513206ca-f53d-4bae-a930-ebd7f3789ae5,f8b0c979-9703-4a64-904b-c437b58d75e6,0.108,0.235,SUBMITTED,00000000-0000-0000-0000-000000000013,2025-08-10T21:49:00,00000000-0000-0000-0000-00000000001e,2025-08-12T21:49:00
364ff4ce-7bcf-465c-b3a1-cfd3208f674f,f4cd4304-a54d-418b-b1a4-20bb6f5eae53,0.113,0.226,DRAFT,00000000-0000-0000-0000-000000000018,2025-07-10T14:06:00,,
0c4501fc-aec9-4d52-bebf-aa6846e3a090,02a8cb06-4b19-49ca-8a71-bf6dacc219a6,0.104,0.315,SUBMITTED,00000000-0000-0000-0000-00000000000a,2025-10-11T03:11:00,00000000-0000-0000-0000-000000000021,2025-10-15T03:11:00
4a1bc178-8c77-496e-9e1d-d11ecbf1dfef,c60a6831-7c0a-40c3-9d22-a97a1c5e2161,0.083,0.173,SUBMITTED,00000000-0000-0000-0000-000000000013,2025-11-01T21:49:00,00000000-0000-0000-0000-000000000020,2025-11-04T21:49:00
1b620e87-2165-4f2b-aba4-7fd54891c052,766a3d72-9359-4d75-ae6a-f1a6333549f8,0.131,0.297,SUBMITTED,00000000-0000-0000-0000-000000000004,2025-08-21T01:58:00,00000000-0000-0000-0000-000000000023,2025-08-24T01:58:00
08ce2f40-20bf-4543-80da-b14d1ae5916c,bbf2acdf-be7b-401e-bf8d-5fdc4942c54e,0.14,0.207,SUBMITTED,00000000-0000-0000-0000-000000000015,2026-03-15T18:49:00,00000000-0000-0000-0000-000000000023,2026-03-17T18:49:00
f881688c-34bd-47ca-aacd-7ea293a48168,9c137956-e597-4c56-b152-3fd65f4a3244,0.099,0.223,SUBMITTED,00000000-0000-0000-0000-000000000001,2025-10-27T10:50:00,00000000-0000-0000-0000-000000000022,2025-10-30T10:50:00
833587f8-a2c9-4eed-a819-16a5b5c57dfc,34139507-f872-48ad-b427-590451755017,0.089,0.276,SUBMITTED,00000000-0000-0000-0000-00000000000a,2025-08-20T21:58:00,00000000-0000-0000-0000-000000000021,2025-08-21T21:58:00
f05ef6ba-30ca-428b-8dc3-ba54b2e64d2f,97910a1b-cdff-4a98-968e-af8584cec7a1,0.097,0.206,SUBMITTED,00000000-0000-0000-0000-00000000000d,2025-10-30T17:30:00,00000000-0000-0000-0000-000000000021,2025-11-03T17:30:00
bdfc0999-eef5-4b64-b715-0134eab8d8f7,eeb2b0dd-9c6c-43c3-849d-9f9051063e1d,0.124,0.251,SUBMITTED,00000000-0000-0000-0000-000000000001,2026-02-01T16:10:00,00000000-0000-0000-0000-00000000001c,2026-02-03T16:10:00
278b8dcf-9556-4283-b43b-6208321b349c,ff81f493-6eba-4247-bdb5-dbbedd157254,0.101,0.213,SUBMITTED,00000000-0000-0000-0000-00000000000d,2025-09-01T18:33:00,00000000-0000-0000-0000-000000000023,2025-09-03T18:33:00
2d943830-ac25-46b0-b022-685a4d8922c1,c3f48d12-9bbc-4f9a-a67c-331cdaf16899,0.138,0.225,SUBMITTED,00000000-0000-0000-0000-000000000006,2026-02-02T12:44:00,00000000-0000-0000-0000-000000000021,2026-02-03T12:44:00
caa34870-c16f-49e5-a2a4-47220e46f480,c1056ea4-c4e0-4984-8e36-e80e5c59bba9,0.105,0.188,SUBMITTED,00000000-0000-0000-0000-000000000014,2026-04-05T04:32:00,00000000-0000-0000-0000-00000000001d,2026-04-08T04:32:00
3455f42e-7266-42bd-8962-c3f7e7d8cf57,c22c01e8-b47e-4bad-b7a2-fdb3a15e637a,0.114,0.287,SUBMITTED,00000000-0000-0000-0000-000000000004,2025-12-11T06:15:00,00000000-0000-0000-0000-000000000023,2025-12-12T06:15:00
4822977a-11f1-4ee8-aee9-f8626f692652,65d43cf4-e383-4ad6-8b94-444c753b9c65,0.125,0.191,DRAFT,00000000-0000-0000-0000-000000000004,2025-11-11T17:23:00,,
42cc5f68-f71e-467a-a676-175c2ee033c4,ce38d66c-87f1-44d9-9329-97a11f30b6af,0.098,0.146,SUBMITTED,00000000-0000-0000-0000-000000000015,2025-10-18T01:32:00,00000000-0000-0000-0000-000000000020,2025-10-21T01:32:00
db0ce000-091c-44ff-81c1-9ad6ba23c847,4a68ec3a-73fe-4aa0-aa48-84b6b0dfaada,0.096,0.281,SUBMITTED,00000000-0000-0000-0000-000000000015,2026-02-28T00:29:00,00000000-0000-0000-0000-00000000001e,2026-03-02T00:29:00
4b99dfdf-2566-4b64-8707-3cd8bcb59ca6,c6f0298b-c7ad-4262-b0b8-a218e1057f5f,0.101,0.283,DRAFT,00000000-0000-0000-0000-000000000014,2025-09-04T01:16:00,,
88876529-acdf-456b-8315-df3fcaf653fc,4f976af3-f999-4682-9745-0660d62c6099,0.125,0.234,SUBMITTED,00000000-0000-0000-0000-000000000008,2025-08-12T20:18:00,00000000-0000-0000-0000-00000000001d,2025-08-14T20:18:00
9ff752b1-8dce-4b4e-bc17-bf1083c93901,440fe577-a1cb-414b-be8a-00b0e335b27b,0.128,0.278,SUBMITTED,00000000-0000-0000-0000-000000000009,2025-07-07T20:37:00,00000000-0000-0000-0000-00000000001a,2025-07-08T20:37:00
f7f5983a-5bf0-41c7-9a0a-e8c4195e69ef,6ffdc8f4-5a53-48e8-9c32-7059e0e3db1b,0.119,0.24,SUBMITTED,00000000-0000-0000-0000-00000000000c,2025-10-27T13:10:00,00000000-0000-0000-0000-00000000001c,2025-10-28T13:10:00
78f96a97-4702-4537-b0b1-baf44e9025c7,9c0df882-c7f6-4518-b267-3606d66749fa,0.138,0.189,APPROVED,00000000-0000-0000-0000-000000000007,2025-11-03T02:10:00,00000000-0000-0000-0000-00000000001e,2025-11-06T02:10:00
15c45b49-bc4a-460c-8d5d-40d8f30e286e,d0bcfec9-1c44-431e-9cfb-2e44e7e6b4be,0.093,0.199,DRAFT,00000000-0000-0000-0000-000000000007,2025-07-29T11:59:00,,
a28c732c-7550-4576-b245-03aa4f5645bd,c10eb797-625f-46d2-9fd0-e0874aa63e1f,0.133,0.253,SUBMITTED,00000000-0000-0000-0000-00000000000a,2025-09-08T00:00:00,00000000-0000-0000-0000-000000000023,2025-09-11T00:00:00
c32e0f35-d6a0-45a3-a99d-1f216c3fe792,9d621af3-9999-4791-b4b4-95e683398916,0.103,0.26,SUBMITTED,00000000-0000-0000-0000-00000000000a,2025-08-16T14:54:00,00000000-0000-0000-0000-000000000022,2025-08-18T14:54:00
66dffd95-466c-4dbf-81d4-7bbeafa1fdf9,01d01367-c1b3-40ed-8998-db6f57598227,0.116,0.196,APPROVED,00000000-0000-0000-0000-000000000007,2026-04-01T14:18:00,00000000-0000-0000-0000-00000000001a,2026-04-03T14:18:00
d76bead9-5ae9-4dc5-964a-2ec03d6a5b93,7236eb8a-6837-4279-a650-8097c0c2fac7,0.089,0.196,SUBMITTED,00000000-0000-0000-0000-000000000013,2025-06-23T15:12:00,00000000-0000-0000-0000-000000000022,2025-06-25T15:12:00
f16ad640-5613-4dc2-a541-c8eb8ae876b8,ac5feb27-d11d-49b7-8a3a-cd8d437b2687,0.117,0.185,SUBMITTED,00000000-0000-0000-0000-000000000003,2025-12-31T01:06:00,00000000-0000-0000-0000-000000000022,2026-01-04T01:06:00
bada1aa7-317f-4b4d-82c2-962a8cd4106f,e7100702-7b17-432f-924a-bffc7a37cab2,0.092,0.198,SUBMITTED,00000000-0000-0000-0000-00000000000f,2025-12-24T01:56:00,00000000-0000-0000-0000-00000000001c,2025-12-26T01:56:00
9204853a-d32e-4844-abdd-9a201250ed9c,2d7d9644-e646-4c71-bff2-560d5151c427,0.089,0.121,APPROVED,00000000-0000-0000-0000-000000000001,2025-06-19T20:02:00,00000000-0000-0000-0000-00000000001a,2025-06-20T20:02:00
cfd1984d-326d-4518-a11d-d8c81bda13a9,022f2c89-9f26-42cb-957e-1e173dc63dc4,0.112,0.28,SUBMITTED,00000000-0000-0000-0000-000000000016,2025-10-26T18:53:00,00000000-0000-0000-0000-00000000001c,2025-10-27T18:53:00
cece6f65-22b5-4685-9a2a-4501115b734b,2f552acf-1e8a-4ac1-b274-407fa2e27153,0.095,0.236,SUBMITTED,00000000-0000-0000-0000-000000000002,2026-03-07T07:52:00,00000000-0000-0000-0000-00000000001d,2026-03-09T07:52:00
eb801a6b-b478-4758-856e-d92f614d4401,24a6b49d-dede-4582-a748-860d6d023b7c,0.096,0.297,SUBMITTED,00000000-0000-0000-0000-000000000016,2026-03-11T01:48:00,00000000-0000-0000-0000-00000000001b,2026-03-15T01:48:00
